CO,NOx,time,id
109.09,1.17,66.5,idm_10
108.39,1.17,66.6,idm_10
107.69,1.17,66.7,idm_10
106.99,1.17,66.8,idm_10
106.29,1.17,66.9,idm_10
105.59,1.17,67.0,idm_10
104.88,1.17,67.1,idm_10
104.18,1.17,67.2,idm_10
103.48,1.17,67.3,idm_10
102.78,1.17,67.4,idm_10
102.07,1.17,67.5,idm_10
101.37,1.17,67.6,idm_10
100.66,1.17,67.7,idm_10
99.96,1.16,67.8,idm_10
99.25,1.16,67.9,idm_10
98.54,1.16,68.0,idm_10
97.83,1.16,68.1,idm_10
97.12,1.16,68.2,idm_10
96.4,1.16,68.3,idm_10
95.69,1.16,68.4,idm_10
94.97,1.15,68.5,idm_10
94.25,1.15,68.6,idm_10
93.53,1.15,68.7,idm_10
92.81,1.15,68.8,idm_10
92.08,1.14,68.9,idm_10
91.35,1.14,69.0,idm_10
90.62,1.13,69.1,idm_10
89.89,1.13,69.2,idm_10
89.15,1.13,69.3,idm_10
88.41,1.12,69.4,idm_10
87.66,1.12,69.5,idm_10
86.92,1.11,69.6,idm_10
86.17,1.11,69.7,idm_10
85.42,1.1,69.8,idm_10
84.66,1.09,69.9,idm_10
83.91,1.09,70.0,idm_10
83.15,1.08,70.1,idm_10
82.39,1.07,70.2,idm_10
81.63,1.06,70.3,idm_10
80.87,1.05,70.4,idm_10
80.11,1.05,70.5,idm_10
79.35,1.04,70.6,idm_10
78.59,1.03,70.7,idm_10
77.83,1.02,70.8,idm_10
77.08,1.01,70.9,idm_10
76.33,1.0,71.0,idm_10
75.58,0.99,71.1,idm_10
74.85,0.98,71.2,idm_10
74.12,0.96,71.3,idm_10
73.4,0.95,71.4,idm_10
72.69,0.94,71.5,idm_10
71.99,0.93,71.6,idm_10
71.31,0.92,71.7,idm_10
70.63,0.9,71.8,idm_10
69.98,0.89,71.9,idm_10
69.34,0.88,72.0,idm_10
68.72,0.87,72.1,idm_10
68.13,0.86,72.2,idm_10
67.55,0.84,72.3,idm_10
67.0,0.83,72.4,idm_10
66.47,0.82,72.5,idm_10
0.0,0.0,72.6,idm_10
0.0,0.0,72.7,idm_10
0.0,0.0,72.8,idm_10
0.0,0.0,72.9,idm_10
0.0,0.0,73.0,idm_10
0.0,0.0,73.1,idm_10
0.0,0.0,73.2,idm_10
0.0,0.0,73.3,idm_10
0.0,0.0,73.4,idm_10
0.0,0.0,73.5,idm_10
0.0,0.0,73.6,idm_10
0.0,0.0,73.7,idm_10
0.0,0.0,73.8,idm_10
0.0,0.0,73.9,idm_10
0.0,0.0,74.0,idm_10
0.0,0.0,74.1,idm_10
0.0,0.0,74.2,idm_10
0.0,0.0,74.3,idm_10
0.0,0.0,74.4,idm_10
0.0,0.0,74.5,idm_10
0.0,0.0,74.6,idm_10
0.0,0.0,74.7,idm_10
0.0,0.0,74.8,idm_10
0.0,0.0,74.9,idm_10
0.0,0.0,75.0,idm_10
0.0,0.0,75.1,idm_10
0.0,0.0,75.2,idm_10
0.0,0.0,75.3,idm_10
0.0,0.0,75.4,idm_10
0.0,0.0,75.5,idm_10
0.0,0.0,75.6,idm_10
0.0,0.0,75.7,idm_10
0.0,0.0,75.8,idm_10
0.0,0.0,75.9,idm_10
0.0,0.0,76.0,idm_10
0.0,0.0,76.1,idm_10
0.0,0.0,76.2,idm_10
0.0,0.0,76.3,idm_10
0.0,0.0,76.4,idm_10
0.0,0.0,76.5,idm_10
0.0,0.0,76.6,idm_10
0.0,0.0,76.7,idm_10
0.0,0.0,76.8,idm_10
0.0,0.0,76.9,idm_10
0.0,0.0,77.0,idm_10
0.0,0.0,77.1,idm_10
0.0,0.0,77.2,idm_10
0.0,0.0,77.3,idm_10
0.0,0.0,77.4,idm_10
0.0,0.0,77.5,idm_10
0.0,0.0,77.6,idm_10
0.0,0.0,77.7,idm_10
0.0,0.0,77.8,idm_10
0.0,0.0,77.9,idm_10
0.0,0.0,78.0,idm_10
0.0,0.0,78.1,idm_10
0.0,0.0,78.2,idm_10
0.0,0.0,78.3,idm_10
0.0,0.0,78.4,idm_10
0.0,0.0,78.5,idm_10
0.0,0.0,78.6,idm_10
0.0,0.0,78.7,idm_10
0.0,0.0,78.8,idm_10
0.0,0.0,78.9,idm_10
0.0,0.0,79.0,idm_10
0.0,0.0,79.1,idm_10
0.0,0.0,79.2,idm_10
0.0,0.0,79.3,idm_10
0.0,0.0,79.4,idm_10
0.0,0.0,79.5,idm_10
0.0,0.0,79.6,idm_10
0.0,0.0,79.7,idm_10
0.0,0.0,79.8,idm_10
0.0,0.0,79.9,idm_10
0.0,0.0,80.0,idm_10
0.0,0.0,80.1,idm_10
0.0,0.0,80.2,idm_10
0.0,0.0,80.3,idm_10
0.0,0.0,80.4,idm_10
0.0,0.0,80.5,idm_10
0.0,0.0,80.6,idm_10
0.0,0.0,80.7,idm_10
0.0,0.0,80.8,idm_10
0.0,0.0,80.9,idm_10
0.0,0.0,81.0,idm_10
0.0,0.0,81.1,idm_10
0.0,0.0,81.2,idm_10
0.0,0.0,81.3,idm_10
0.0,0.0,81.4,idm_10
0.0,0.0,81.5,idm_10
0.0,0.0,81.6,idm_10
0.0,0.0,81.7,idm_10
0.0,0.0,81.8,idm_10
0.0,0.0,81.9,idm_10
0.0,0.0,82.0,idm_10
0.0,0.0,82.1,idm_10
0.0,0.0,82.2,idm_10
0.0,0.0,82.3,idm_10
0.0,0.0,82.4,idm_10
0.0,0.0,82.5,idm_10
0.0,0.0,82.6,idm_10
0.0,0.0,82.7,idm_10
0.0,0.0,82.8,idm_10
0.0,0.0,82.9,idm_10
0.0,0.0,83.0,idm_10
0.0,0.0,83.1,idm_10
0.0,0.0,83.2,idm_10
0.0,0.0,83.3,idm_10
0.0,0.0,83.4,idm_10
0.0,0.0,83.5,idm_10
0.0,0.0,83.6,idm_10
0.0,0.0,83.7,idm_10
0.0,0.0,83.8,idm_10
0.0,0.0,83.9,idm_10
0.0,0.0,84.0,idm_10
0.0,0.0,84.1,idm_10
0.0,0.0,84.2,idm_10
0.0,0.0,84.3,idm_10
0.0,0.0,84.4,idm_10
0.0,0.0,84.5,idm_10
0.0,0.0,84.6,idm_10
0.0,0.0,84.7,idm_10
0.0,0.0,84.8,idm_10
0.0,0.0,84.9,idm_10
0.0,0.0,85.0,idm_10
0.0,0.0,85.1,idm_10
0.0,0.0,85.2,idm_10
0.0,0.0,85.3,idm_10
0.0,0.0,85.4,idm_10
0.0,0.0,85.5,idm_10
0.0,0.0,85.6,idm_10
0.0,0.0,85.7,idm_10
0.0,0.0,85.8,idm_10
0.0,0.0,85.9,idm_10
0.0,0.0,86.0,idm_10
0.0,0.0,86.1,idm_10
0.0,0.0,86.2,idm_10
0.0,0.0,86.3,idm_10
0.0,0.0,86.4,idm_10
0.0,0.0,86.5,idm_10
0.0,0.0,86.6,idm_10
0.0,0.0,86.7,idm_10
0.0,0.0,86.8,idm_10
0.0,0.0,86.9,idm_10
0.0,0.0,87.0,idm_10
0.0,0.0,87.1,idm_10
0.0,0.0,87.2,idm_10
0.0,0.0,87.3,idm_10
0.0,0.0,87.4,idm_10
0.0,0.0,87.5,idm_10
0.0,0.0,87.6,idm_10
164.75,1.2,87.7,idm_10
164.66,1.2,87.8,idm_10
164.52,1.2,87.9,idm_10
164.32,1.2,88.0,idm_10
164.07,1.2,88.1,idm_10
163.77,1.2,88.2,idm_10
163.42,1.2,88.3,idm_10
163.04,1.2,88.4,idm_10
162.61,1.2,88.5,idm_10
162.15,1.2,88.6,idm_10
161.65,1.2,88.7,idm_10
161.12,1.19,88.8,idm_10
160.56,1.19,88.9,idm_10
159.97,1.19,89.0,idm_10
159.36,1.19,89.1,idm_10
158.72,1.19,89.2,idm_10
158.06,1.19,89.3,idm_10
157.37,1.19,89.4,idm_10
156.67,1.19,89.5,idm_10
155.95,1.19,89.6,idm_10
155.21,1.19,89.7,idm_10
154.46,1.19,89.8,idm_10
153.69,1.19,89.9,idm_10
152.91,1.19,90.0,idm_10
152.12,1.19,90.1,idm_10
151.32,1.19,90.2,idm_10
150.51,1.19,90.3,idm_10
149.68,1.19,90.4,idm_10
148.85,1.19,90.5,idm_10
148.01,1.19,90.6,idm_10
147.17,1.19,90.7,idm_10
146.31,1.19,90.8,idm_10
145.45,1.19,90.9,idm_10
144.59,1.19,91.0,idm_10
143.72,1.19,91.1,idm_10
142.85,1.19,91.2,idm_10
141.97,1.19,91.3,idm_10
141.09,1.19,91.4,idm_10
140.21,1.19,91.5,idm_10
139.32,1.19,91.6,idm_10
138.43,1.19,91.7,idm_10
137.55,1.19,91.8,idm_10
136.66,1.19,91.9,idm_10
135.76,1.19,92.0,idm_10
134.87,1.2,92.1,idm_10
133.98,1.2,92.2,idm_10
133.09,1.2,92.3,idm_10
132.2,1.2,92.4,idm_10
131.3,1.2,92.5,idm_10
130.41,1.2,92.6,idm_10
129.52,1.2,92.7,idm_10
128.63,1.2,92.8,idm_10
127.75,1.2,92.9,idm_10
126.86,1.21,93.0,idm_10
125.98,1.21,93.1,idm_10
125.09,1.21,93.2,idm_10
124.21,1.21,93.3,idm_10
123.34,1.21,93.4,idm_10
122.46,1.21,93.5,idm_10
121.59,1.21,93.6,idm_10
120.72,1.22,93.7,idm_10
119.85,1.22,93.8,idm_10
118.98,1.22,93.9,idm_10
118.12,1.22,94.0,idm_10
117.26,1.22,94.1,idm_10
116.41,1.22,94.2,idm_10
115.56,1.23,94.3,idm_10
114.71,1.23,94.4,idm_10
113.86,1.23,94.5,idm_10
113.02,1.23,94.6,idm_10
112.18,1.23,94.7,idm_10
111.35,1.23,94.8,idm_10
110.52,1.24,94.9,idm_10
109.69,1.24,95.0,idm_10
108.87,1.24,95.1,idm_10
108.05,1.24,95.2,idm_10
107.24,1.24,95.3,idm_10
106.43,1.24,95.4,idm_10
105.62,1.25,95.5,idm_10
104.82,1.25,95.6,idm_10
104.02,1.25,95.7,idm_10
103.23,1.25,95.8,idm_10
102.44,1.25,95.9,idm_10
101.66,1.26,96.0,idm_10
100.88,1.26,96.1,idm_10
100.1,1.26,96.2,idm_10
99.33,1.26,96.3,idm_10
98.56,1.26,96.4,idm_10
97.8,1.27,96.5,idm_10
97.04,1.27,96.6,idm_10
96.29,1.27,96.7,idm_10
95.54,1.27,96.8,idm_10
94.79,1.27,96.9,idm_10
94.05,1.28,97.0,idm_10
93.32,1.28,97.1,idm_10
92.58,1.28,97.2,idm_10
91.85,1.28,97.3,idm_10
91.13,1.28,97.4,idm_10
90.41,1.29,97.5,idm_10
89.69,1.29,97.6,idm_10
88.97,1.29,97.7,idm_10
88.26,1.29,97.8,idm_10
87.55,1.29,97.9,idm_10
86.85,1.3,98.0,idm_10
86.14,1.3,98.1,idm_10
85.44,1.3,98.2,idm_10
84.73,1.3,98.3,idm_10
84.03,1.3,98.4,idm_10
83.32,1.3,98.5,idm_10
82.62,1.3,98.6,idm_10
81.91,1.3,98.7,idm_10
81.2,1.31,98.8,idm_10
80.48,1.31,98.9,idm_10
79.75,1.31,99.0,idm_10
79.02,1.3,99.1,idm_10
78.27,1.3,99.2,idm_10
77.52,1.3,99.3,idm_10
76.74,1.3,99.4,idm_10
75.95,1.3,99.5,idm_10
75.14,1.29,99.6,idm_10
74.3,1.29,99.7,idm_10
73.44,1.29,99.8,idm_10
72.53,1.28,99.9,idm_10
71.59,1.27,100.0,idm_10
70.61,1.26,100.1,idm_10
69.57,1.25,100.2,idm_10
68.48,1.24,100.3,idm_10
67.32,1.23,100.4,idm_10
66.1,1.21,100.5,idm_10
64.79,1.19,100.6,idm_10
63.4,1.17,100.7,idm_10
61.92,1.15,100.8,idm_10
60.34,1.12,100.9,idm_10
58.65,1.09,101.0,idm_10
56.85,1.06,101.1,idm_10
54.93,1.02,101.2,idm_10
52.9,0.98,101.3,idm_10
50.75,0.93,101.4,idm_10
48.49,0.89,101.5,idm_10
46.12,0.83,101.6,idm_10
43.65,0.78,101.7,idm_10
0.0,0.0,101.8,idm_10
0.0,0.0,101.9,idm_10
0.0,0.0,102.0,idm_10
0.0,0.0,102.1,idm_10
0.0,0.0,102.2,idm_10
0.0,0.0,102.3,idm_10
0.0,0.0,102.4,idm_10
0.0,0.0,102.5,idm_10
0.0,0.0,102.6,idm_10
0.0,0.0,102.7,idm_10
0.0,0.0,102.8,idm_10
0.0,0.0,102.9,idm_10
0.0,0.0,103.0,idm_10
0.0,0.0,103.1,idm_10
0.0,0.0,103.2,idm_10
0.0,0.0,103.3,idm_10
0.0,0.0,103.4,idm_10
0.0,0.0,103.5,idm_10
0.0,0.0,103.6,idm_10
0.0,0.0,103.7,idm_10
0.0,0.0,103.8,idm_10
0.0,0.0,103.9,idm_10
0.0,0.0,104.0,idm_10
0.0,0.0,104.1,idm_10
0.0,0.0,104.2,idm_10
0.0,0.0,104.3,idm_10
0.0,0.0,104.4,idm_10
0.0,0.0,104.5,idm_10
0.0,0.0,104.6,idm_10
0.0,0.0,104.7,idm_10
0.0,0.0,104.8,idm_10
0.0,0.0,104.9,idm_10
0.0,0.0,105.0,idm_10
0.0,0.0,105.1,idm_10
0.0,0.0,105.2,idm_10
0.0,0.0,105.3,idm_10
0.0,0.0,105.4,idm_10
0.0,0.0,105.5,idm_10
0.0,0.0,105.6,idm_10
0.0,0.0,105.7,idm_10
0.0,0.0,105.8,idm_10
0.0,0.0,105.9,idm_10
0.0,0.0,106.0,idm_10
0.0,0.0,106.1,idm_10
0.0,0.0,106.2,idm_10
0.0,0.0,106.3,idm_10
0.0,0.0,106.4,idm_10
0.0,0.0,106.5,idm_10
0.0,0.0,106.6,idm_10
0.0,0.0,106.7,idm_10
0.0,0.0,106.8,idm_10
0.0,0.0,106.9,idm_10
0.0,0.0,107.0,idm_10
0.0,0.0,107.1,idm_10
0.0,0.0,107.2,idm_10
0.0,0.0,107.3,idm_10
0.0,0.0,107.4,idm_10
0.0,0.0,107.5,idm_10
0.0,0.0,107.6,idm_10
0.0,0.0,107.7,idm_10
0.0,0.0,107.8,idm_10
0.0,0.0,107.9,idm_10
0.0,0.0,108.0,idm_10
0.0,0.0,108.1,idm_10
0.0,0.0,108.2,idm_10
0.0,0.0,108.3,idm_10
0.0,0.0,108.4,idm_10
0.0,0.0,108.5,idm_10
0.0,0.0,108.6,idm_10
0.0,0.0,108.7,idm_10
0.0,0.0,108.8,idm_10
0.0,0.0,108.9,idm_10
0.0,0.0,109.0,idm_10
0.0,0.0,109.1,idm_10
0.0,0.0,109.2,idm_10
0.0,0.0,109.3,idm_10
0.0,0.0,109.4,idm_10
0.0,0.0,109.5,idm_10
0.0,0.0,109.6,idm_10
0.0,0.0,109.7,idm_10
0.0,0.0,109.8,idm_10
0.0,0.0,109.9,idm_10
0.0,0.0,110.0,idm_10
0.0,0.0,110.1,idm_10
0.0,0.0,110.2,idm_10
0.0,0.0,110.3,idm_10
0.0,0.0,110.4,idm_10
0.0,0.0,110.5,idm_10
0.0,0.0,110.6,idm_10
0.0,0.0,110.7,idm_10
0.0,0.0,110.8,idm_10
0.0,0.0,110.9,idm_10
0.0,0.0,111.0,idm_10
0.0,0.0,111.1,idm_10
0.0,0.0,111.2,idm_10
0.0,0.0,111.3,idm_10
0.0,0.0,111.4,idm_10
0.0,0.0,111.5,idm_10
0.0,0.0,111.6,idm_10
0.0,0.0,111.7,idm_10
0.0,0.0,111.8,idm_10
0.0,0.0,111.9,idm_10
0.0,0.0,112.0,idm_10
0.0,0.0,112.1,idm_10
0.0,0.0,112.2,idm_10
0.0,0.0,112.3,idm_10
0.0,0.0,112.4,idm_10
0.0,0.0,112.5,idm_10
0.0,0.0,112.6,idm_10
0.0,0.0,112.7,idm_10
0.0,0.0,112.8,idm_10
0.0,0.0,112.9,idm_10
0.0,0.0,113.0,idm_10
0.0,0.0,113.1,idm_10
0.0,0.0,113.2,idm_10
0.0,0.0,113.3,idm_10
0.0,0.0,113.4,idm_10
0.0,0.0,113.5,idm_10
0.0,0.0,113.6,idm_10
0.0,0.0,113.7,idm_10
0.0,0.0,113.8,idm_10
0.0,0.0,113.9,idm_10
0.0,0.0,114.0,idm_10
0.0,0.0,114.1,idm_10
0.0,0.0,114.2,idm_10
0.0,0.0,114.3,idm_10
0.0,0.0,114.4,idm_10
0.0,0.0,114.5,idm_10
0.0,0.0,114.6,idm_10
0.0,0.0,114.7,idm_10
0.0,0.0,114.8,idm_10
0.0,0.0,114.9,idm_10
0.0,0.0,115.0,idm_10
0.0,0.0,115.1,idm_10
0.0,0.0,115.2,idm_10
0.0,0.0,115.3,idm_10
0.0,0.0,115.4,idm_10
0.0,0.0,115.5,idm_10
0.0,0.0,115.6,idm_10
0.0,0.0,115.7,idm_10
0.0,0.0,115.8,idm_10
0.0,0.0,115.9,idm_10
0.0,0.0,116.0,idm_10
0.0,0.0,116.1,idm_10
0.0,0.0,116.2,idm_10
0.0,0.0,116.3,idm_10
0.0,0.0,116.4,idm_10
0.0,0.0,116.5,idm_10
0.0,0.0,116.6,idm_10
0.0,0.0,116.7,idm_10
0.0,0.0,116.8,idm_10
0.0,0.0,116.9,idm_10
0.0,0.0,117.0,idm_10
0.0,0.0,117.1,idm_10
0.0,0.0,117.2,idm_10
0.0,0.0,117.3,idm_10
0.0,0.0,117.4,idm_10
0.0,0.0,117.5,idm_10
0.0,0.0,117.6,idm_10
0.0,0.0,117.7,idm_10
0.0,0.0,117.8,idm_10
0.0,0.0,117.9,idm_10
0.0,0.0,118.0,idm_10
0.0,0.0,118.1,idm_10
0.0,0.0,118.2,idm_10
0.0,0.0,118.3,idm_10
0.0,0.0,118.4,idm_10
0.0,0.0,118.5,idm_10
0.0,0.0,118.6,idm_10
0.0,0.0,118.7,idm_10
0.0,0.0,118.8,idm_10
0.0,0.0,118.9,idm_10
0.0,0.0,119.0,idm_10
0.0,0.0,119.1,idm_10
0.0,0.0,119.2,idm_10
0.0,0.0,119.3,idm_10
0.0,0.0,119.4,idm_10
0.0,0.0,119.5,idm_10
0.0,0.0,119.6,idm_10
0.0,0.0,119.7,idm_10
0.0,0.0,119.8,idm_10
0.0,0.0,119.9,idm_10
0.0,0.0,120.0,idm_10
0.0,0.0,120.1,idm_10
0.0,0.0,120.2,idm_10
0.0,0.0,120.3,idm_10
0.0,0.0,120.4,idm_10
0.0,0.0,120.5,idm_10
0.0,0.0,120.6,idm_10
0.0,0.0,120.7,idm_10
0.0,0.0,120.8,idm_10
0.0,0.0,120.9,idm_10
0.0,0.0,121.0,idm_10
0.0,0.0,121.1,idm_10
164.76,1.2,121.2,idm_10
164.66,1.2,121.3,idm_10
164.5,1.2,121.4,idm_10
164.27,1.2,121.5,idm_10
163.98,1.2,121.6,idm_10
163.63,1.2,121.7,idm_10
163.24,1.2,121.8,idm_10
162.79,1.2,121.9,idm_10
162.3,1.2,122.0,idm_10
161.77,1.2,122.1,idm_10
161.21,1.2,122.2,idm_10
160.6,1.19,122.3,idm_10
159.97,1.19,122.4,idm_10
159.3,1.19,122.5,idm_10
158.61,1.19,122.6,idm_10
157.89,1.19,122.7,idm_10
157.15,1.19,122.8,idm_10
156.39,1.19,122.9,idm_10
155.61,1.19,123.0,idm_10
154.81,1.19,123.1,idm_10
153.99,1.19,123.2,idm_10
153.16,1.19,123.3,idm_10
152.31,1.19,123.4,idm_10
151.45,1.19,123.5,idm_10
150.58,1.19,123.6,idm_10
149.7,1.19,123.7,idm_10
148.81,1.19,123.8,idm_10
147.91,1.19,123.9,idm_10
147.0,1.19,124.0,idm_10
146.09,1.19,124.1,idm_10
145.16,1.2,124.2,idm_10
144.24,1.2,124.3,idm_10
143.31,1.2,124.4,idm_10
142.37,1.2,124.5,idm_10
141.43,1.2,124.6,idm_10
140.49,1.2,124.7,idm_10
139.54,1.2,124.8,idm_10
138.6,1.21,124.9,idm_10
137.65,1.21,125.0,idm_10
136.7,1.21,125.1,idm_10
135.75,1.21,125.2,idm_10
134.79,1.21,125.3,idm_10
133.84,1.22,125.4,idm_10
132.89,1.22,125.5,idm_10
131.94,1.22,125.6,idm_10
130.99,1.22,125.7,idm_10
130.04,1.22,125.8,idm_10
129.09,1.23,125.9,idm_10
128.15,1.23,126.0,idm_10
127.2,1.23,126.1,idm_10
126.26,1.24,126.2,idm_10
125.32,1.24,126.3,idm_10
124.39,1.24,126.4,idm_10
123.45,1.24,126.5,idm_10
122.52,1.25,126.6,idm_10
121.6,1.25,126.7,idm_10
120.67,1.25,126.8,idm_10
119.75,1.26,126.9,idm_10
118.84,1.26,127.0,idm_10
117.93,1.26,127.1,idm_10
117.02,1.27,127.2,idm_10
116.12,1.27,127.3,idm_10
115.22,1.27,127.4,idm_10
114.32,1.28,127.5,idm_10
113.43,1.28,127.6,idm_10
112.55,1.28,127.7,idm_10
111.67,1.29,127.8,idm_10
110.79,1.29,127.9,idm_10
109.92,1.3,128.0,idm_10
109.06,1.3,128.1,idm_10
108.2,1.3,128.2,idm_10
107.35,1.31,128.3,idm_10
106.5,1.31,128.4,idm_10
105.66,1.32,128.5,idm_10
104.82,1.32,128.6,idm_10
103.99,1.33,128.7,idm_10
103.16,1.33,128.8,idm_10
102.34,1.33,128.9,idm_10
101.53,1.34,129.0,idm_10
100.72,1.34,129.1,idm_10
99.92,1.35,129.2,idm_10
99.12,1.35,129.3,idm_10
98.33,1.36,129.4,idm_10
97.55,1.36,129.5,idm_10
96.77,1.37,129.6,idm_10
96.0,1.37,129.7,idm_10
95.23,1.38,129.8,idm_10
94.47,1.38,129.9,idm_10
93.72,1.39,130.0,idm_10
92.97,1.39,130.1,idm_10
92.23,1.4,130.2,idm_10
91.49,1.4,130.3,idm_10
90.75,1.41,130.4,idm_10
90.02,1.41,130.5,idm_10
89.3,1.42,130.6,idm_10
88.57,1.42,130.7,idm_10
87.85,1.43,130.8,idm_10
87.14,1.43,130.9,idm_10
86.42,1.44,131.0,idm_10
85.7,1.44,131.1,idm_10
84.99,1.44,131.2,idm_10
84.27,1.45,131.3,idm_10
83.55,1.45,131.4,idm_10
82.82,1.46,131.5,idm_10
82.09,1.46,131.6,idm_10
81.34,1.46,131.7,idm_10
80.58,1.46,131.8,idm_10
79.81,1.47,131.9,idm_10
79.01,1.47,132.0,idm_10
78.19,1.47,132.1,idm_10
77.33,1.47,132.2,idm_10
76.44,1.46,132.3,idm_10
75.51,1.46,132.4,idm_10
74.52,1.46,132.5,idm_10
73.47,1.45,132.6,idm_10
72.36,1.44,132.7,idm_10
71.15,1.43,132.8,idm_10
69.86,1.42,132.9,idm_10
68.45,1.4,133.0,idm_10
66.92,1.38,133.1,idm_10
65.26,1.35,133.2,idm_10
63.44,1.33,133.3,idm_10
61.45,1.29,133.4,idm_10
59.29,1.25,133.5,idm_10
56.92,1.21,133.6,idm_10
54.36,1.16,133.7,idm_10
51.58,1.11,133.8,idm_10
48.58,1.04,133.9,idm_10
45.37,0.98,134.0,idm_10
41.96,0.9,134.1,idm_10
38.37,0.82,134.2,idm_10
34.61,0.73,134.3,idm_10
0.0,0.0,134.4,idm_10
0.0,0.0,134.5,idm_10
0.0,0.0,134.6,idm_10
0.0,0.0,134.7,idm_10
0.0,0.0,134.8,idm_10
0.0,0.0,134.9,idm_10
0.0,0.0,135.0,idm_10
0.0,0.0,135.1,idm_10
0.0,0.0,135.2,idm_10
0.0,0.0,135.3,idm_10
0.0,0.0,135.4,idm_10
0.0,0.0,135.5,idm_10
0.0,0.0,135.6,idm_10
0.0,0.0,135.7,idm_10
0.0,0.0,135.8,idm_10
0.0,0.0,135.9,idm_10
0.0,0.0,136.0,idm_10
0.0,0.0,136.1,idm_10
0.0,0.0,136.2,idm_10
0.0,0.0,136.3,idm_10
0.0,0.0,136.4,idm_10
0.0,0.0,136.5,idm_10
0.0,0.0,136.6,idm_10
0.0,0.0,136.7,idm_10
0.0,0.0,136.8,idm_10
0.0,0.0,136.9,idm_10
0.0,0.0,137.0,idm_10
0.0,0.0,137.1,idm_10
0.0,0.0,137.2,idm_10
0.0,0.0,137.3,idm_10
0.0,0.0,137.4,idm_10
0.0,0.0,137.5,idm_10
0.0,0.0,137.6,idm_10
0.0,0.0,137.7,idm_10
0.0,0.0,137.8,idm_10
0.0,0.0,137.9,idm_10
0.0,0.0,138.0,idm_10
0.0,0.0,138.1,idm_10
0.0,0.0,138.2,idm_10
0.0,0.0,138.3,idm_10
0.0,0.0,138.4,idm_10
0.0,0.0,138.5,idm_10
0.0,0.0,138.6,idm_10
0.0,0.0,138.7,idm_10
0.0,0.0,138.8,idm_10
0.0,0.0,138.9,idm_10
0.0,0.0,139.0,idm_10
0.0,0.0,139.1,idm_10
0.0,0.0,139.2,idm_10
0.0,0.0,139.3,idm_10
0.0,0.0,139.4,idm_10
0.0,0.0,139.5,idm_10
0.0,0.0,139.6,idm_10
0.0,0.0,139.7,idm_10
0.0,0.0,139.8,idm_10
0.0,0.0,139.9,idm_10
0.0,0.0,140.0,idm_10
0.0,0.0,140.1,idm_10
0.0,0.0,140.2,idm_10
0.0,0.0,140.3,idm_10
0.0,0.0,140.4,idm_10
0.0,0.0,140.5,idm_10
0.0,0.0,140.6,idm_10
0.0,0.0,140.7,idm_10
0.0,0.0,140.8,idm_10
0.0,0.0,140.9,idm_10
0.0,0.0,141.0,idm_10
0.0,0.0,141.1,idm_10
0.0,0.0,141.2,idm_10
0.0,0.0,141.3,idm_10
0.0,0.0,141.4,idm_10
0.0,0.0,141.5,idm_10
0.0,0.0,141.6,idm_10
0.0,0.0,141.7,idm_10
0.0,0.0,141.8,idm_10
0.0,0.0,141.9,idm_10
0.0,0.0,142.0,idm_10
0.0,0.0,142.1,idm_10
0.0,0.0,142.2,idm_10
0.0,0.0,142.3,idm_10
0.0,0.0,142.4,idm_10
0.0,0.0,142.5,idm_10
0.0,0.0,142.6,idm_10
0.0,0.0,142.7,idm_10
0.0,0.0,142.8,idm_10
0.0,0.0,142.9,idm_10
0.0,0.0,143.0,idm_10
0.0,0.0,143.1,idm_10
0.0,0.0,143.2,idm_10
0.0,0.0,143.3,idm_10
0.0,0.0,143.4,idm_10
0.0,0.0,143.5,idm_10
0.0,0.0,143.6,idm_10
0.0,0.0,143.7,idm_10
0.0,0.0,143.8,idm_10
0.0,0.0,143.9,idm_10
0.0,0.0,144.0,idm_10
0.0,0.0,144.1,idm_10
0.0,0.0,144.2,idm_10
0.0,0.0,144.3,idm_10
0.0,0.0,144.4,idm_10
0.0,0.0,144.5,idm_10
0.0,0.0,144.6,idm_10
0.0,0.0,144.7,idm_10
0.0,0.0,144.8,idm_10
0.0,0.0,144.9,idm_10
0.0,0.0,145.0,idm_10
0.0,0.0,145.1,idm_10
0.0,0.0,145.2,idm_10
0.0,0.0,145.3,idm_10
0.0,0.0,145.4,idm_10
0.0,0.0,145.5,idm_10
0.0,0.0,145.6,idm_10
0.0,0.0,145.7,idm_10
0.0,0.0,145.8,idm_10
0.0,0.0,145.9,idm_10
0.0,0.0,146.0,idm_10
0.0,0.0,146.1,idm_10
0.0,0.0,146.2,idm_10
0.0,0.0,146.3,idm_10
0.0,0.0,146.4,idm_10
0.0,0.0,146.5,idm_10
0.0,0.0,146.6,idm_10
0.0,0.0,146.7,idm_10
0.0,0.0,146.8,idm_10
0.0,0.0,146.9,idm_10
0.0,0.0,147.0,idm_10
0.0,0.0,147.1,idm_10
0.0,0.0,147.2,idm_10
0.0,0.0,147.3,idm_10
0.0,0.0,147.4,idm_10
0.0,0.0,147.5,idm_10
0.0,0.0,147.6,idm_10
0.0,0.0,147.7,idm_10
0.0,0.0,147.8,idm_10
0.0,0.0,147.9,idm_10
0.0,0.0,148.0,idm_10
0.0,0.0,148.1,idm_10
0.0,0.0,148.2,idm_10
0.0,0.0,148.3,idm_10
0.0,0.0,148.4,idm_10
0.0,0.0,148.5,idm_10
0.0,0.0,148.6,idm_10
